日期,沪深300指数,股债利差,股债利差均线,5年均线,5年标准差,+1 STD,-1 STD,+2 STD,-2 STD
2014-08-18,2374.56,0.071986,0.068624,0.0522472952720785,0.021086090910650092,0.07333338618272858,0.031161204361428406,0.09441947709337868,0.010075113450778314
2014-08-19,2374.77,0.071886,0.068629,0.05226479857397504,0.02108483675957549,0.07334963533355053,0.031179961814399554,0.09443447209312603,0.010095125054824065
2014-08-20,2366.14,0.072343,0.068635,0.052282677649154057,0.021083953391147894,0.07336663104030194,0.031198724258006162,0.09445058443144985,0.010114770866858268
2014-08-21,2354.24,0.072907,0.068665,0.05230102669039146,0.021083540568256568,0.07338456725864803,0.03121748612213489,0.0944681078269046,0.010133945553878324
2014-08-22,2365.36,0.072507,0.068694,0.05231898755555555,0.021082768391965028,0.07340175594752057,0.031236219163590522,0.0944845243394856,0.010153450771625494
2014-08-25,2342.86,0.073579,0.068778,0.052337868561278866,0.02108291814186276,0.07342078670314163,0.0312549504194161,0.0945037048450044,0.010172032277553346
2014-08-26,2324.09,0.074633,0.068788,0.052357651286601595,0.02108401633952338,0.07344166762612497,0.031273634947078216,0.09452568396564835,0.010189618607554837
2014-08-27,2327.6,0.075047,0.068798,0.05237776595744681,0.021085485342564693,0.0734632513000115,0.031292280614882116,0.0945487366425762,0.010206795272317423
2014-08-28,2311.28,0.076265,0.068838,0.05239892382639504,0.021088123392296695,0.07348704721869173,0.03131080043409835,0.09457517061098844,0.010222677041801652
2014-08-29,2338.29,0.075843,0.068877,0.05241967079646018,0.021090316390057203,0.07350998718651738,0.03132935440640297,0.09460030357657459,0.010239038016345771
2014-09-01,2355.32,0.075564,0.068915,0.052440134394341295,0.021092212593301747,0.07353234698764305,0.03134792180103955,0.09462455958094479,0.010255709207737801
2014-09-02,2386.46,0.074086,0.068951,0.052459256183745584,0.0210926998623129,0.07355195604605849,0.03136655632143268,0.09464465590837139,0.010273856459119782
2014-09-03,2408.84,0.072773,0.068985,0.05247718534863195,0.02109201680700109,0.07356920215563303,0.03138516854163086,0.09466121896263413,0.010293151734629774
2014-09-04,2426.22,0.071879,0.06899,0.05249429453262787,0.021090577791170732,0.0735848723237986,0.03140371674145714,0.09467545011496933,0.010313138950286405
2014-09-05,2449.26,0.070736,0.068993,0.05251036651982379,0.021088228971759763,0.07359859549158355,0.03142213754806403,0.09468682446334331,0.010333908576304264
2014-09-09,2445.22,0.070995,0.069099,0.05252663820422535,0.021086070267193953,0.0736127084714193,0.0314405679370314,0.09469877873861327,0.010354497669837447
2014-09-10,2432.43,0.071648,0.069129,0.05254345558487247,0.02108441456647353,0.073627870151346,0.03145904101839894,0.09471228471781953,0.010374626451925412
2014-09-11,2423.45,0.072075,0.069134,0.05256061862917399,0.021083092066695872,0.07364371069586986,0.03147752656247811,0.09472680276256573,0.010394434495782243
