日期,收盘价,总市值,GDP,近十年分位数,总历史分位数,巴菲特指标
2022-11-06,3775.3,876738.56,1204724.0,0.49032,0.5323,0.7277505553139143
2022-11-07,3749.33,873354.49,1204724.0,0.48414,0.52586,0.7249415550781756
2022-11-08,3714.27,869195.38,1204724.0,0.47301,0.51614,0.7214892207675783
2022-11-09,3685.69,863800.22,1204724.0,0.46087,0.50737,0.7170108838206926
2022-11-12,3788.44,876854.88,1204724.0,0.49032,0.53274,0.7278471085493441
2022-11-13,3794.02,875204.77,1204724.0,0.48702,0.52981,0.7264774089334984
2022-11-14,3865.97,890381.33,1204724.0,0.51916,0.5568,0.7390749499470418
2022-11-15,3834.39,885723.41,1204724.0,0.51009,0.54919,0.7352085705937625
2022-11-16,3818.66,885078.6,1204724.0,0.50906,0.5486,0.7346733359674082
2022-11-19,3801.57,880686.65,1204724.0,0.49856,0.53959,0.731027729172823
2022-11-20,3769.13,878673.28,1204724.0,0.49403,0.53667,0.729356499912013
2022-11-21,3769.57,876312.92,1204724.0,0.48702,0.53117,0.7273972461742275
2022-11-22,3773.53,876311.92,1204724.0,0.48661,0.53105,0.7273964161085859
2022-11-23,3756.81,875508.37,1204724.0,0.48517,0.52975,0.7267294168622854
2022-11-26,3775.78,876451.2,1204724.0,0.48702,0.53173,0.7275120276511466
2022-11-27,3733.24,870557.91,1204724.0,0.47384,0.51901,0.7226202101062152
2022-11-28,3848.42,889228.26,1204724.0,0.51669,0.5562,0.7381178261576925
2022-11-29,3853.04,890834.48,1204724.0,0.52122,0.5591,0.7394510941925287
2022-11-30,3894.77,897143.08,1204724.0,0.53954,0.57179,0.7446876462990693
2022-12-03,3870.95,895507.7,1204724.0,0.53317,0.5677,0.7433301735501243
2022-12-04,3946.88,909445.95,1204724.0,0.56778,0.59529,0.7548998359790292
2022-12-05,3968.2,910302.85,1204724.0,0.57108,0.59795,0.7556111192273085
2022-12-06,3958.44,907656.61,1204724.0,0.56283,0.59059,0.7534145663239049
2022-12-07,3959.18,906179.51,1204724.0,0.55766,0.58603,0.752188476364711
2022-12-10,3998.24,909928.0,1204724.0,0.56902,0.59683,0.7552999691215582
2022-12-11,3953.44,903061.0,1204724.0,0.55089,0.58134,0.7495999083607532
2022-12-12,3945.68,900961.49,1204724.0,0.54512,0.57701,0.7478571772455765
2022-12-13,3954.89,900274.94,1204724.0,0.54306,0.57572,0.7472872956793423
2022-12-14,3951.99,899843.76,1204724.0,0.5416,0.57465,0.7469293879760012
2022-12-17,3954.23,897375.24,1204724.0,0.53564,0.5708,0.744880354338421
2022-12-18,3893.22,880366.54,1204724.0,0.49197,0.53789,0.7307620168602933
2022-12-19,3829.02,870947.59,1204724.0,0.46807,0.51778,0.7229436700854304
2022-12-20,3830.54,868618.52,1204724.0,0.46065,0.51255,0.7210103891015701
2022-12-21,3836.03,864547.16,1204724.0,0.4514,0.50592,0.7176308930510225
2022-12-24,3828.22,862547.36,1204724.0,0.44541,0.50093,0.7159709277809689
2022-12-25,3843.49,871154.41,1204724.0,0.46848,0.51939,0.7231153442614242
2022-12-26,3887.85,879881.51,1204724.0,0.49032,0.5376,0.7303594101221524
2022-12-27,3871.26,875555.78,1204724.0,0.47796,0.52843,0.7267687702743533
2022-12-28,3856.7,871678.49,1204724.0,0.46952,0.52042,0.7235503650628692
2023-01-01,3871.63,875437.49,1294272.0,0.39086,0.45256,0.6763937487637838
2023-01-02,3887.9,886176.87,1294272.0,0.41663,0.47495,0.6846913709019433
2023-01-03,3892.95,888173.03,1294272.0,0.41993,0.47763,0.6862336742199476
2023-01-04,3968.58,898640.43,1294272.0,0.43663,0.49444,0.6943211550585967
2023-01-07,3980.89,899603.27,1294272.0,0.43722,0.49525,0.6950650790560253
2023-01-08,4013.12,904961.95,1294272.0,0.44998,0.50626,0.6992053834124511
2023-01-09,4017.47,904661.59,1294272.0,0.44957,0.50614,0.6989733147282796
2023-01-10,4010.03,901612.19,1294272.0,0.44092,0.49907,0.6966172411981407
2023-01-11,4017.87,902727.67,1294272.0,0.44403,0.5015,0.6974791002200466
2023-01-14,4074.38,911348.65,1294272.0,0.46727,0.51921,0.7041399721233249
2023-01-15,4137.96,920993.51,1294272.0,0.49156,0.53946,0.711591929671661
2023-01-16,4137.24,920282.25,1294272.0,0.4895,0.53841,0.7110423852173268
2023-01-17,4130.31,921560.59,1294272.0,0.49321,0.54083,0.71203007559462
2023-01-18,4156.01,927095.13,1294272.0,0.50494,0.55065,0.7163062555629729
2023-01-28,4181.53,934231.88,1294272.0,0.5198,0.56277,0.7218203592444247
2023-01-29,4201.35,938321.31,1294272.0,0.53342,0.57189,0.7249799964767839
2023-01-30,4156.86,934604.75,1294272.0,0.5198,0.56321,0.7221084517010334
2023-01-31,4195.93,945768.4,1294272.0,0.55281,0.58572,0.7307338797408891
2023-02-01,4181.15,945941.33,1294272.0,0.55299,0.58582,0.7308674915319191
2023-02-04,4141.63,941365.6,1294272.0,0.53919,0.57667,0.7273321218414677
2023-02-05,4086.88,934195.08,1294272.0,0.51691,0.56176,0.7217919262720665
2023-02-06,4094.23,936779.78,1294272.0,0.5264,0.56833,0.7237889562626713
2023-02-07,4076.14,932643.13,1294272.0,0.51361,0.55989,0.7205928352000198
2023-02-08,4130.86,945292.25,1294272.0,0.5501,0.58468,0.7303659895292489
2023-02-11,4106.31,941769.87,1294272.0,0.54122,0.57809,0.7276444750407951
2023-02-12,4143.57,950079.89,1294272.0,0.56283,0.59479,0.7340650883276467
2023-02-13,4145.29,951346.06,1294272.0,0.56631,0.59811,0.7350433757355487
2023-02-14,4123.69,948947.52,1294272.0,0.55867,0.59083,0.7331901794985908
2023-02-15,4093.49,937721.26,1294272.0,0.53004,0.57041,0.7245163767739703
2023-02-18,4034.51,928789.94,1294272.0,0.50103,0.55092,0.7176157252880383
2023-02-19,4133.49,947239.97,1294272.0,0.55331,0.58742,0.7318708664021164
2023-02-20,4144.35,950368.22,1294272.0,0.56319,0.59558,0.7342878622113435
2023-02-21,4106.95,946599.8,1294272.0,0.55167,0.58623,0.7313762485783514
2023-02-22,4103.65,945084.05,1294272.0,0.54774,0.58379,0.7302051268975919
2023-02-25,4061.05,939269.92,1294272.0,0.53232,0.57307,0.7257129258764773
2023-02-26,4043.84,934985.73,1294272.0,0.51585,0.56282,0.7224028102284528
2023-02-27,4069.46,942163.15,1294272.0,0.53973,0.57833,0.7279483369801711
2023-02-28,4126.94,952654.65,1294272.0,0.57225,0.6035,0.7360544383251744
2023-03-01,4117.74,950748.1,1294272.0,0.56379,0.59646,0.7345813708401325
2023-03-04,4130.55,955094.04,1294272.0,0.5809,0.61103,0.7379391967067201
2023-03-05,4109.01,954652.7,1294272.0,0.58007,0.61066,0.7375982019235524
2023-03-06,4048.85,941211.34,1294272.0,0.53355,0.57514,0.7272129351480987
2023-03-07,4034.11,942335.91,1294272.0,0.53849,0.57845,0.728081817423231
2023-03-08,4019.85,941655.96,1294272.0,0.5358,0.57648,0.7275564641744549
2023-03-11,3967.14,928835.18,1294272.0,0.49527,0.54925,0.7176506793007962
2023-03-12,4008.69,939315.88,1294272.0,0.52944,0.57254,0.7257484361865203
2023-03-13,3984.7,932468.2,1294272.0,0.50556,0.55726,0.7204576781387528
2023-03-14,3986.9,936958.63,1294272.0,0.51914,0.56631,0.7239271420536023
2023-03-15,3939.15,925429.41,1294272.0,0.48724,0.5437,0.7150192617935025
2023-03-18,3958.82,932010.25,1294272.0,0.50268,0.55573,0.7201038498862681
2023-03-19,3939.08,926336.15,1294272.0,0.4895,0.54598,0.7157198409607872
2023-03-20,3982.38,934817.01,1294272.0,0.5105,0.56144,0.7222724512312714
2023-03-21,3999.44,938958.7,1294272.0,0.52655,0.57163,0.7254724663749196
2023-03-22,4039.09,945072.33,1294272.0,0.54568,0.58456,0.7301960716140038
2023-03-25,4027.05,941266.32,1294272.0,0.53232,0.57572,0.7272554146269099
2023-03-26,4012.48,938344.23,1294272.0,0.52408,0.57009,0.7249977052736982
2023-03-27,3999.51,935038.7,1294272.0,0.5105,0.56194,0.722443736710676
2023-03-28,4006.14,935451.84,1294272.0,0.51256,0.56319,0.7227629431835039
2023-03-29,4038.53,939388.42,1294272.0,0.52881,0.57336,0.7258044831380112
2023-04-01,4050.93,944723.18,1294272.0,0.54467,0.58444,0.7299263060624043
2023-04-02,4090.57,954171.91,1294272.0,0.57843,0.61153,0.7372267266849627
2023-04-04,4103.11,957424.81,1294272.0,0.58683,0.61917,0.7397400314617021
2023-04-05,4096.64,957688.2,1294272.0,0.58824,0.62017,0.7399435358255452
2023-04-08,4123.28,964266.51,1294272.0,0.60288,0.63214,0.7450261691514612
2023-04-09,4104.81,960993.82,1294272.0,0.59588,0.62674,0.7424975739257281
2023-04-10,4100.15,960277.92,1294272.0,0.59383,0.625,0.7419444444444445
2023-04-11,4097.29,965201.68,1294272.0,0.60412,0.634,0.745748714335163
2023-04-12,4068.98,960756.7,1294272.0,0.59523,0.62654,0.7423143666864461
2023-04-15,4092.0,967063.7,1294272.0,0.60864,0.6385,0.7471873763783811
2023-04-16,4149.38,977811.13,1294272.0,0.63128,0.66073,0.7554912182292439
2023-04-17,4162.03,979177.91,1294272.0,0.63457,0.66332,0.7565472404564111
2023-04-18,4124.56,972780.61,1294272.0,0.62305,0.65199,0.7516044618132819
2023-04-19,4113.02,971968.5,1294272.0,0.62073,0.65047,0.7509769971072541
2023-04-22,4032.57,951417.21,1294272.0,0.56049,0.599,0.7350983487242249
2023-04-23,3982.64,944423.97,1294272.0,0.53786,0.58198,0.7296951259086188
2023-04-24,3962.67,937301.87,1294272.0,0.51317,0.56566,0.7241923413316521
2023-04-25,3959.23,937305.56,1294272.0,0.51317,0.56576,0.7241951923552391
2023-04-26,3988.42,941959.13,1294272.0,0.52982,0.57634,0.7277907039633091
2023-05-02,4029.09,954379.61,1294272.0,0.57407,0.61062,0.7373872029990605
2023-05-03,4030.25,959857.76,1294272.0,0.58988,0.62392,0.7416198140730851
2023-05-06,4016.88,954700.17,1294272.0,0.5749,0.61125,0.7376348789126242
2023-05-07,4062.66,969719.06,1294272.0,0.61481,0.64458,0.7492390007664541
2023-05-08,4027.88,957945.07,1294272.0,0.58395,0.61962,0.7401420026084161
2023-05-09,3996.87,950884.02,1294272.0,0.55556,0.5965,0.7346863874054295
2023-05-10,3990.66,949203.28,1294272.0,0.54957,0.59135,0.7333877886564802
2023-05-13,3937.76,938080.45,1294272.0,0.51317,0.56688,0.7247938995821589
2023-05-14,3998.89,949422.47,1294272.0,0.55062,0.59222,0.7335571425480888
2023-05-15,3978.21,943167.88,1294272.0,0.53045,0.57844,0.7287246266627108
2023-05-16,3960.17,942197.52,1294272.0,0.52757,0.57649,0.7279748924491916
2023-05-17,3956.07,946109.7,1294272.0,0.54093,0.58523,0.730997580106809
2023-05-20,3944.54,944312.39,1294272.0,0.53374,0.58123,0.7296089152821046
2023-05-21,3969.33,948178.05,1294272.0,0.54486,0.58882,0.7325956599540128
2023-05-22,3913.19,934649.36,1294272.0,0.49383,0.55576,0.7221429189536666
2023-05-23,3859.09,925018.96,1294272.0,0.4679,0.53747,0.714702133709143
2023-05-24,3850.5,924035.57,1294272.0,0.46565,0.53575,0.7139423320600307
2023-05-27,3850.95,927812.02,1294272.0,0.47407,0.54199,0.7168601499530238
2023-05-28,3833.94,928335.88,1294272.0,0.4749,0.543,0.7172649025861643
2023-05-29,3837.75,930957.34,1294272.0,0.48189,0.54877,0.7192903346437225
2023-05-30,3798.54,925771.9,1294272.0,0.46872,0.5389,0.7152838815952134
2023-05-31,3806.87,927711.62,1294272.0,0.47306,0.54172,0.7167825773871335
2023-06-03,3861.83,935950.41,1294272.0,0.5,0.56064,0.7231481558744993
2023-06-04,3844.25,936307.79,1294272.0,0.50165,0.56188,0.7234242802131237
2023-06-05,3808.16,926100.03,1294272.0,0.46831,0.53954,0.7155374063566237
2023-06-06,3789.34,925829.21,1294272.0,0.46708,0.53851,0.7153281613138506
2023-06-07,3820.19,928387.79,1294272.0,0.47388,0.54315,0.717305010075162
2023-06-10,3836.7,935468.54,1294272.0,0.49836,0.55978,0.7227758461899817
2023-06-11,3844.43,936179.18,1294272.0,0.50144,0.56192,0.7233249116105425
2023-06-12,3864.91,938774.03,1294272.0,0.51336,0.56926,0.7253297838475993
2023-06-13,3864.02,938004.74,1294272.0,0.51048,0.56732,0.7247354033773427
2023-06-14,3925.5,945066.83,1294272.0,0.53615,0.58416,0.7301918221208524
2023-06-15,3963.35,951303.06,1294272.0,0.5577,0.60032,0.7350101524254562
2023-06-18,3930.91,947903.51,1294272.0,0.54254,0.5891,0.7323835407085991
2023-06-19,3924.24,944517.21,1294272.0,0.53309,0.58264,0.7297671664070612
2023-06-20,3864.03,930093.99,1294272.0,0.47596,0.54634,0.7186232801142264
2023-06-25,3809.7,915788.81,1294272.0,0.43439,0.51616,0.707570595670771
2023-06-26,3845.43,928161.43,1294272.0,0.46935,0.5418,0.7171301163897543
2023-06-27,3840.8,926120.7,1294272.0,0.46442,0.53874,0.7155533767245216
2023-06-28,3821.84,926038.29,1294272.0,0.4634,0.53817,0.7154897038644118
2023-06-29,3842.45,933304.02,1294272.0,0.48582,0.55317,0.7211034620234387
2023-07-02,3892.88,943799.9,1294272.0,0.52982,0.58126,0.7292129475102607
2023-07-03,3899.01,945900.55,1294272.0,0.53887,0.587,0.7308359834717896
2023-07-04,3868.81,938930.88,1294272.0,0.51049,0.56927,0.725450971665925
2023-07-05,3842.75,934810.26,1294272.0,0.4889,0.55628,0.7222672359442219
2023-07-06,3825.7,930925.79,1294272.0,0.47596,0.54781,0.7192659580057361
2023-07-09,3844.33,933065.89,1294272.0,0.48334,0.55265,0.720919474422687
2023-07-10,3869.49,939317.85,1294272.0,0.51378,0.57146,0.7257499582777036
2023-07-11,3843.44,930825.53,1294272.0,0.47429,0.54744,0.7191884936087624
2023-07-12,3898.42,943442.03,1294272.0,0.52878,0.58112,0.7289364445804283
2023-07-13,3899.1,942857.15,1294272.0,0.52569,0.57918,0.7284845457523612
2023-07-16,3867.17,935825.8,1294272.0,0.49362,0.55991,0.7230518778123919
2023-07-17,3854.94,932945.12,1294272.0,0.48128,0.55213,0.7208261632794343
2023-07-18,3850.87,932851.78,1294272.0,0.48087,0.552,0.7207540455174801
2023-07-19,3823.69,924137.22,1294272.0,0.45107,0.53162,0.714020870419819
2023-07-20,3821.91,922652.1,1294272.0,0.44924,0.52948,0.712873414552737
2023-07-23,3805.22,921005.72,1294272.0,0.44262,0.52531,0.711601363546457
2023-07-24,3915.12,940526.92,1294272.0,0.51501,0.57332,0.7266841282203432
2023-07-25,3907.01,936952.64,1294272.0,0.49815,0.5633,0.7239225139692429
2023-07-26,3902.35,934459.05,1294272.0,0.48479,0.55508,0.7219958787642783
2023-07-27,3992.74,949653.5,1294272.0,0.55117,0.59766,0.7337356444394996
2023-07-30,4014.63,954791.79,1294272.0,0.57425,0.61596,0.7377056677421748
2023-07-31,3998.0,953942.89,1294272.0,0.56931,0.6129,0.7370497777901399
2023-08-01,3969.9,947400.56,1294272.0,0.54011,0.59052,0.731994943875785
2023-08-02,4004.98,952003.05,1294272.0,0.55962,0.60521,0.7355509892820057
2023-08-03,4020.58,955860.82,1294272.0,0.57707,0.6181,0.7385316378628294
2023-08-06,3990.15,950740.31,1294272.0,0.55245,0.59978,0.73457535201256
2023-08-07,3979.73,948770.62,1294272.0,0.54381,0.59336,0.7330535003461405
2023-08-08,3967.57,944596.26,1294272.0,0.52941,0.58403,0.7298282432131731
2023-08-09,3975.72,947297.42,1294272.0,0.53824,0.58973,0.7319152542896702
2023-08-10,3884.25,929164.11,1294272.0,0.46157,0.54115,0.7179048221703012
2023-08-13,3855.91,926807.16,1294272.0,0.45455,0.53677,0.7160837598279187
2023-08-14,3846.54,925227.02,1294272.0,0.44755,0.53217,0.7148628881718835
2023-08-15,3818.33,917064.64,1294272.0,0.42328,0.51502,0.7085563467339169
2023-08-16,3831.1,922343.14,1294272.0,0.44038,0.52655,0.712634701206547
2023-08-17,3784.0,911636.82,1294272.0,0.40978,0.50358,0.7043626223854027
2023-08-20,3729.56,902003.58,1294272.0,0.38297,0.48399,0.6969196428571428
2023-08-21,3758.23,909477.05,1294272.0,0.40066,0.49709,0.7026939082356722
2023-08-22,3696.63,895716.2,1294272.0,0.36898,0.4728,0.6920617922662314
2023-08-23,3723.43,897284.44,1294272.0,0.37007,0.47426,0.6932734695643574
2023-08-24,3709.15,889249.0,1294272.0,0.35841,0.46252,0.6870650064283241
2023-08-27,3752.62,899044.34,1294272.0,0.37474,0.4783,0.6946332301092815
2023-08-28,3790.11,914104.6,1294272.0,0.41506,0.50883,0.7062693158779607
2023-08-29,3788.51,915911.21,1294272.0,0.41917,0.51297,0.7076651662092667
2023-08-30,3765.27,911843.88,1294272.0,0.40913,0.50458,0.7045226042130248
2023-08-31,3791.49,914512.3,1294272.0,0.41554,0.50961,0.7065843192157445
2023-09-03,3848.95,927502.16,1294272.0,0.45578,0.53899,0.7166207412352272
2023-09-04,3820.32,921368.08,1294272.0,0.43603,0.52525,0.7118813356079711
2023-09-05,3812.03,922474.45,1294272.0,0.44056,0.52826,0.7127361559239479
2023-09-06,3758.47,910281.79,1294272.0,0.40132,0.49911,0.7033156786208773
2023-09-07,3739.99,909633.23,1294272.0,0.3991,0.49766,0.7028145783884686
2023-09-10,3767.54,917078.79,1294272.0,0.42164,0.51607,0.7085672795208426
2023-09-11,3760.6,915897.6,1294272.0,0.41711,0.51283,0.7076546506453049
2023-09-12,3736.65,910018.17,1294272.0,0.39778,0.49755,0.7031119965509569
2023-09-13,3733.51,909543.8,1294272.0,0.39679,0.49699,0.7027454816298274
2023-09-14,3708.78,907200.34,1294272.0,0.38964,0.49219,0.7009348421351925
2023-09-17,3727.71,909666.25,1294272.0,0.39737,0.49766,0.7028400908000791
2023-09-18,3720.5,907293.4,1294272.0,0.38898,0.4922,0.7010067435593137
2023-09-19,3705.69,902789.4,1294272.0,0.37813,0.48429,0.6975267949859072
2023-09-20,3672.44,896252.12,1294272.0,0.36196,0.47126,0.6924758628789003
2023-09-21,3738.93,910630.17,1294272.0,0.40287,0.501,0.7035848492434357
2023-09-24,3714.6,906045.16,1294272.0,0.38594,0.49042,0.7000423094990852
2023-09-25,3692.89,901485.11,1294272.0,0.37279,0.48096,0.6965190547272907
2023-09-26,3700.5,903243.63,1294272.0,0.37896,0.48553,0.6978777490357514
2023-09-27,3689.52,905515.14,1294272.0,0.38537,0.49032,0.6996327974336152
2023-10-08,3684.73,903310.41,1294272.0,0.37829,0.48554,0.6979293456089601
2023-10-09,3657.13,897890.23,1294272.0,0.36184,0.47341,0.6937415241927508
2023-10-10,3667.55,900012.34,1294272.0,0.36719,0.47754,0.6953811409039212
2023-10-11,3702.38,908219.64,1294272.0,0.39088,0.49455,0.7017223891114078
2023-10-12,3663.41,903283.29,1294272.0,0.37798,0.48555,0.6979083917445483
2023-10-15,3626.6,897361.08,1294272.0,0.35855,0.47166,0.6933326843198339
2023-10-16,3639.4,900308.18,1294272.0,0.36637,0.47756,0.6956097172773575
2023-10-17,3610.58,891010.52,1294272.0,0.34827,0.4619,0.6884260186421401
2023-10-18,3533.54,876560.14,1294272.0,0.31854,0.43736,0.6772611475794887
2023-10-19,3510.59,869124.44,1294272.0,0.29293,0.41905,0.6715160646293823
2023-10-22,3474.24,856138.07,1294272.0,0.26028,0.39609,0.6614823391064629
2023-10-23,3487.13,863085.78,1294272.0,0.28002,0.40999,0.6668503838451268
2023-10-24,3504.46,866523.88,1294272.0,0.28783,0.41567,0.6695067806457994
2023-10-25,3514.14,871090.64,1294272.0,0.30086,0.42578,0.6730352197992385
2023-10-26,3562.39,881665.07,1294272.0,0.33196,0.44854,0.681205395774613
2023-10-29,3583.77,885653.9,1294272.0,0.33882,0.45531,0.6842873059140583
2023-10-30,3572.51,883944.13,1294272.0,0.3347,0.45188,0.6829662775676211
2023-10-31,3571.03,884512.1,1294272.0,0.33594,0.45289,0.6834051111358355
2023-11-01,3554.19,879184.82,1294272.0,0.3247,0.44348,0.6792890675221283
2023-11-02,3584.14,886499.65,1294272.0,0.34141,0.45735,0.68494076206547
2023-11-05,3632.61,896224.06,1294272.0,0.35609,0.47142,0.6924541827374772
2023-11-06,3619.76,897331.55,1294272.0,0.35773,0.47309,0.6933098684047867
2023-11-07,3611.07,896935.7,1294272.0,0.35691,0.47254,0.6930040207931563
2023-11-08,3612.83,895727.73,1294272.0,0.35512,0.47089,0.692070700749147
2023-11-09,3586.49,892047.3,1294272.0,0.35004,0.46547,0.6892270712802255
2023-11-12,3579.41,895154.71,1294272.0,0.35362,0.47002,0.6916279653735845
2023-11-13,3582.06,898069.49,1294272.0,0.36061,0.47588,0.6938800267640804
2023-11-14,3607.25,903126.69,1294272.0,0.37582,0.48728,0.6977873970850021
2023-11-15,3572.36,896062.58,1294272.0,0.3543,0.47125,0.6923294176185532
2023-11-16,3568.07,897871.61,1294272.0,0.35949,0.47513,0.6937271377268457
2023-11-19,3576.32,902455.11,1294272.0,0.37294,0.48541,0.6972685107921673
2023-11-20,3581.07,901078.91,1294272.0,0.36719,0.48177,0.6962052103421846
2023-11-21,3544.42,893392.64,1294272.0,0.34827,0.46686,0.6902665282104534
2023-11-22,3561.52,899304.81,1294272.0,0.36334,0.47868,0.6948344783785789
2023-11-23,3538.01,892678.72,1294272.0,0.34675,0.46533,0.6897149285467042
2023-11-26,3511.94,889867.9,1294272.0,0.34005,0.46081,0.6875431903031203
2023-11-27,3518.52,892533.37,1294272.0,0.34581,0.46534,0.6896026260322405
2023-11-28,3488.31,886932.66,1294272.0,0.3347,0.45619,0.6852753207981012
2023-11-29,3496.2,887908.95,1294272.0,0.33621,0.45719,0.6860296367378727
2023-11-30,3482.88,889611.5,1294272.0,0.33936,0.46018,0.6873450866587549
2023-12-03,3460.14,886893.92,1294272.0,0.33347,0.45589,0.6852453889136132
2023-12-04,3394.26,872412.42,1294272.0,0.29235,0.42536,0.6740564734460763
2023-12-05,3399.6,872893.77,1294272.0,0.29441,0.42659,0.6744283813603323
2023-12-06,3391.28,871687.39,1294272.0,0.28935,0.42341,0.6734962898061613
2023-12-07,3399.46,872902.64,1294272.0,0.29499,0.42684,0.6744352346338328
2023-12-10,3419.45,879437.28,1294272.0,0.3162,0.44239,0.679484126984127
2023-12-11,3426.8,882550.75,1294272.0,0.32196,0.4478,0.6818897032463037
2023-12-12,3369.61,873121.17,1294272.0,0.29359,0.427,0.6746040785862631
2023-12-13,3351.96,869845.12,1294272.0,0.28031,0.41854,0.6720728873065321
2023-12-14,3341.55,865631.0,1294272.0,0.27198,0.4114,0.668816910201256
2023-12-17,3329.37,860155.29,1294272.0,0.25535,0.40097,0.6645861843569204
2023-12-18,3334.04,860970.2,1294272.0,0.25946,0.40352,0.6652158124412797
2023-12-19,3297.5,852276.0,1294272.0,0.23314,0.38583,0.6584983681946299
2023-12-20,3330.87,857003.57,1294272.0,0.24743,0.39543,0.6621510548014636
2023-12-21,3337.23,854451.34,1294272.0,0.23952,0.38984,0.6601791122731543
2023-12-24,3347.45,855893.13,1294272.0,0.2426,0.39261,0.6612930898605548
2023-12-25,3324.79,849795.1,1294272.0,0.22862,0.38308,0.656581537729318
2023-12-26,3336.36,855212.89,1294272.0,0.24013,0.39134,0.6607675125475944
2023-12-27,3414.54,868551.99,1294272.0,0.27702,0.41652,0.6710737696558374
2023-12-28,3431.11,876279.59,1294272.0,0.30567,0.43598,0.6770443847970132
2024-01-01,3386.35,871821.65,1349084.0,0.28701,0.42468,0.6462322953945048
2024-01-07,3286.06,845138.63,1349084.0,0.21628,0.37582,0.6264536752344554
2024-01-08,3292.5,847127.99,1349084.0,0.22245,0.38013,0.6279282757782317
2024-01-09,3277.13,841631.41,1349084.0,0.20847,0.36974,0.6238539705459408
2024-01-10,3295.67,847265.62,1349084.0,0.22277,0.3804,0.6280302931470538
2024-01-11,3284.17,843936.6,1349084.0,0.21364,0.3744,0.6255626780837961
2024-01-14,3280.92,844467.77,1349084.0,0.21299,0.37475,0.6259564044937157
2024-01-15,3300.88,846281.31,1349084.0,0.21875,0.3784,0.6273006795722135
2024-01-16,3229.08,827828.5,1349084.0,0.17599,0.34677,0.6136226506281299
2024-01-17,3274.73,831327.53,1349084.0,0.18331,0.35195,0.6162162845308372
2024-01-18,3269.78,826180.63,1349084.0,0.17338,0.34508,0.6124011773914745
2024-01-21,3218.9,800267.29,1349084.0,0.12911,0.31392,0.5931930776734436
2024-01-22,3231.93,805270.92,1349084.0,0.13857,0.32042,0.5969019868295822
2024-01-23,3277.11,818516.44,1349084.0,0.15954,0.33589,0.6067201449279659
2024-01-24,3342.92,842349.01,1349084.0,0.20838,0.37147,0.6243858870166721
2024-01-25,3333.82,841712.46,1349084.0,0.20748,0.37052,0.6239140483468782
2024-01-28,3303.96,830775.7,1349084.0,0.1801,0.35119,0.615807244026317
2024-01-29,3245.04,813491.46,1349084.0,0.14803,0.3286,0.602995410219082
2024-01-30,3215.35,798800.0,1349084.0,0.12495,0.31235,0.5921054582220232
2024-01-31,3217.71,793472.73,1349084.0,0.11956,0.30813,0.5881566529586001
2024-02-01,3179.63,779146.78,1349084.0,0.10883,0.29954,0.5775376329420555
2024-02-04,3200.42,765537.09,1349084.0,0.10057,0.28986,0.5674495361296998
2024-02-05,3311.69,792966.3,1349084.0,0.12023,0.30836,0.5877812649175292
2024-02-06,3343.63,802365.78,1349084.0,0.13459,0.3179,0.5947485701409253
2024-02-07,3364.93,816818.73,1349084.0,0.15833,0.33573,0.6054617281058852
2024-02-07,3364.93,816818.73,1349084.0,0.22149,0.38245,0.6054617281058852
2024-02-18,3403.81,831429.91,1349084.0,0.18182,0.35378,0.6162921730596465
2024-02-18,3403.81,831429.91,1349084.0,0.25792,0.40943,0.6162921730596465
2024-02-19,3410.85,835576.86,1349084.0,0.19087,0.36068,0.6193660735728835
2024-02-19,3410.85,835576.86,1349084.0,0.26532,0.41654,0.6193660735728835
2024-02-20,3456.87,843456.35,1349084.0,0.20897,0.375,0.6252066958024852
2024-02-20,3456.87,843456.35,1349084.0,0.29124,0.43477,0.6252066958024852
2024-02-21,3486.67,854090.11,1349084.0,0.23396,0.39215,0.6330889032854885
2024-02-22,3489.74,859762.31,1349084.0,0.25154,0.40406,0.6372933857343205
2024-02-25,3453.36,855099.3,1349084.0,0.23653,0.39438,0.6338369590032942
2024-02-26,3494.79,869096.47,1349084.0,0.2752,0.42088,0.644212272919996
2024-02-27,3450.26,847244.28,1349084.0,0.21966,0.38287,0.6280144750067453
2024-02-28,3516.08,866858.2,1349084.0,0.27097,0.41808,0.6425531694097625
2024-02-29,3537.8,872102.24,1349084.0,0.28812,0.42997,0.6464402809610076
2024-03-03,3540.87,875657.9,1349084.0,0.30058,0.43794,0.649075891493784
2024-03-04,3565.51,876014.73,1349084.0,0.30304,0.43958,0.6493403894790836
2024-03-05,3551.05,875106.75,1349084.0,0.29852,0.43666,0.6486673550349719
2024-03-06,3529.72,870018.49,1349084.0,0.27796,0.42437,0.6448957144254917
2024-03-07,3544.91,877925.44,1349084.0,0.31237,0.44669,0.6507566912067744
2024-03-10,3589.26,886596.21,1349084.0,0.33224,0.46269,0.657183844742062
2024-03-11,3597.49,884886.62,1349084.0,0.32689,0.4589,0.6559166219449641
2024-03-12,3572.36,882225.03,1349084.0,0.32072,0.45401,0.6539437351565952
2024-03-13,3562.22,880141.19,1349084.0,0.31579,0.45,0.6523991019091472
2024-03-14,3569.99,885343.6,1349084.0,0.3284,0.46055,0.6562553554856481
2024-03-17,3603.53,895626.06,1349084.0,0.35115,0.47849,0.6638771640609481
2024-03-18,3577.63,890533.08,1349084.0,0.34005,0.46948,0.660102024781259
